ID_Cliente;Nome;Sobrenome;Categoria;Endereco;Cidade (Estado) - CEP;Email;Idade;CPF
168;Julieta;Almeida;Diamante;Travessa Professor Roberto Plínio Colacioppo 1225;São Paulo (São Paulo) - 04224-011;JulietaMeloAlmeida@superrito.com;80;646.124.429-89
169;Júlio;Almeida;Diamante;Rua Miglioranzi 1796;Poços de Caldas (Minas Gerais) - 37701-342;JulioCunhaAlmeida@armyspy.com;63;416.632.575-23
170;Júlio;Almeida;Diamante;Rua Georgina Agostinho Jejos Miguel 1736;Rio de Janeiro (Rio de Janeiro) - 23059-330;JulioPintoAlmeida@superrito.com;76;153.869.410-70
171;Kai;Almeida;Platina;Avenida Pedro Álvares Cabral 1905;Belém (Pará) - 66123-000;KaiAlvesAlmeida@armyspy.com;57;579.355.638-96
172;Kaua;Almeida;Diamante;Rua Gonçalves da Silveira 973;Criciúma (Santa Catarina) - 88806-735;KauaAzevedoAlmeida@einrot.com;58;798.027.874-77
173;Kaua;Almeida;Diamante;Rua João Firens 1545;Limeira (São Paulo) - 13480-382;KauaGomesAlmeida@armyspy.com;72;260.181.889-10
174;Kaua;Almeida;Bronze;Rua R 1905;Várzea Grande (Mato Grosso) - 78120-098;KauaCunhaAlmeida@rhyta.com;20;625.986.726-31
175;Kaua;Almeida;Bronze;Rua Descontos 1643;Olinda (Pernambuco) - 53320-730;KauaCunhaAlmeida@rhyta.com;44;886.139.731-08
176;Kaua;Almeida;Bronze;Rua Santana 234;São Bernardo do Campo (São Paulo) - 09857-210;KauaDiasAlmeida@superrito.com;46;729.995.602-06
177;Kaua;Almeida;Prata;Rua Manoel Lisboa de Moura 870;Maceió (Alagoas) - 57038-780;KauaCardosoAlmeida@teleworm.us;74;682.048.004-01
178;Kauã;Almeida;Prata;Rua D 10 314;Goiânia (Goiás) - 74363-510;KauaCavalcantiAlmeida@armyspy.com;21;708.917.493-06
179;Kauan;Almeida;Bronze;Rua Itaquitinga 940;São Paulo (São Paulo) - 03249-070;KauanRibeiroAlmeida@fleckens.hu;31;673.141.538-33
180;Kauan;Almeida;Bronze;Rua Cento e Vinte e Seis 1951;Montes Claros (Minas Gerais) - 39401-292;KauanCardosoAlmeida@dayrep.com;57;716.771.729-08
181;Kauan;Almeida;Platina;Estrada Danúbio 239;Cotia (São Paulo) - 06705-370;KauanRibeiroAlmeida@armyspy.com;64;144.869.518-08
182;Kauê;Almeida;Diamante;Rua Senador Câmara 1042;Rio de Janeiro (Rio de Janeiro) - 23570-160;KaueGoncalvesAlmeida@rhyta.com;20;773.425.053-07
183;Lara;Almeida;Diamante;Rua Três 687;Vitória (Espírito Santo) - 29032-020;LaraFerreiraAlmeida@jourrapide.com;59;832.839.913-08
184;Lara;Almeida;Diamante;Rua 5 50;Goiânia (Goiás) - 74655-270;LaraCastroAlmeida@einrot.com;74;341.113.298-10
185;Larissa;Almeida;Platina;Rua Dom Pedro II 1925;Botucatu (São Paulo) - 18601-570;LarissaCunhaAlmeida@gustr.com;79;694.065.858-04
186;Laura;Almeida;Diamante;Rua Rodolfo de Araújo Júnior 853;Recife (Pernambuco) - 51130-715;LauraRodriguesAlmeida@superrito.com;41;578.210.192-08
187;Lavinia;Almeida;Diamante;Rua Doutor Gustavo Rodrigues Pereira Dutra 1859;Campinas (São Paulo) - 13092-203;LaviniaCardosoAlmeida@teleworm.us;21;229.880.115-08
188;Lavinia;Almeida;Prata;Rua Niterói 1236;Curitiba (Paraná) - 82940-270;LaviniaAraujoAlmeida@armyspy.com;76;848.209.154-95
189;Lavinia;Almeida;Diamante;Rua Sade Madlun 1223;São José do Rio Preto (São Paulo) - 15047-116;LaviniaRochaAlmeida@armyspy.com;24;279.574.466-04
190;Lavinia;Almeida;Diamante;Rua B-17 1269;Olinda (Pernambuco) - 53150-390;LaviniaSantosAlmeida@rhyta.com;80;464.364.534-23
191;Lavinia;Almeida;Bronze;Passagem Cachoeira 283;Guarulhos (São Paulo) - 07175-141;LaviniaCardosoAlmeida@superrito.com;37;642.254.856-76
192;Lavinia;Almeida;Bronze;Avenida José Borges Coutinho 1841;João Pessoa (Paraíba) - 58070-403;LaviniaPintoAlmeida@rhyta.com;79;913.191.303-21
193;Lavinia;Almeida;Bronze;Rua das Corruíras 1893;Curitiba (Paraná) - 81020-570;LaviniaRodriguesAlmeida@teleworm.us;63;689.548.069-29
194;Lavinia;Almeida;Bronze;Rua Rio Paraná 1609;Contagem (Minas Gerais) - 32280-130;LaviniaFerreiraAlmeida@fleckens.hu;32;253.757.937-25
195;Lavinia;Almeida;Bronze;Rua Bogotá 1189;Uberaba (Minas Gerais) - 38072-270;LaviniaBarbosaAlmeida@superrito.com;44;632.279.625-94
196;Leila;Almeida;Ouro;Rua Sao José 1014;Várzea Paulista (São Paulo) - 13224-300;LeilaAlvesAlmeida@rhyta.com;32;340.428.159-44
197;Leila;Almeida;Ouro;Quadra QI 06 Conjunto D 493;Guará (Distrito Federal) - 71010-044;LeilaAlvesAlmeida@cuvox.de;76;605.664.827-38
198;Leila;Almeida;Bronze;Beco Aparecida 1412;Contagem (Minas Gerais) - 32210-251;LeilaCastroAlmeida@superrito.com;26;104.340.639-59
199;Leila;Almeida;Bronze;Rua Rosalro Ribeiro 1436;Rio de Janeiro (Rio de Janeiro) - 21341-440;LeilaDiasAlmeida@armyspy.com;57;182.016.638-45
200;Leila;Almeida;Bronze;Travessa Cairo 1351;Campo Grande (Mato Grosso do Sul) - 79041-581;LeilaCostaAlmeida@dayrep.com;26;334.922.482-25
201;Leonardo;Almeida;Bronze;Avenida Terezinha de Jesus Paes de Camargo 983;Tatuí (São Paulo) - 18278-325;LeonardoRodriguesAlmeida@gustr.com;35;355.663.258-66
202;Leonardo;Almeida;Bronze;Rua Sessenta e Nove 326;Capão Bonito (São Paulo) - 18306-400;LeonardoSouzaAlmeida@gustr.com;63;437.245.547-02
203;Leonardo;Almeida;Bronze;Rua Curuá-Una 1316;Uberlândia (Minas Gerais) - 38410-605;LeonardoMeloAlmeida@superrito.com;24;494.276.745-80
204;Leonardo;Almeida;Bronze;Rua Monazita 462;Guarapari (Espírito Santo) - 29211-130;LeonardoLimaAlmeida@einrot.com;48;594.532.931-21
205;Leonor;Almeida;Bronze;Rua Mosela 475;Belo Horizonte (Minas Gerais) - 30620-690;LeonorFernandesAlmeida@cuvox.de;80;372.381.201-51
206;Leonor;Almeida;Bronze;Rua Major Francisco N. de Souza 736;Pelotas (Rio Grande do Sul) - 96045-000;LeonorGomesAlmeida@rhyta.com;61;215.348.109-00
207;Letícia;Almeida;Bronze;Rua José Belotti 861;Ribeirão Pires (São Paulo) - 09403-660;LeticiaAlvesAlmeida@cuvox.de;51;527.333.358-04
208;Letícia;Almeida;Bronze;Rua Sete 1803;Sabará (Minas Gerais) - 34515-742;LeticiaBarrosAlmeida@jourrapide.com;34;971.163.301-94
209;Letícia;Almeida;Bronze;Rua Quênia 41;Ribeirão das Neves (Minas Gerais) - 33823-190;LeticiaCostaAlmeida@gustr.com;75;555.050.513-40
210;Livia;Almeida;Bronze;Rua José Faustino Ferro 1515;Curitiba (Paraná) - 82400-040;LiviaOliveiraAlmeida@rhyta.com;67;330.470.841-30
211;Livia;Almeida;Bronze;Quadra QR 603 Conjunto 03 1786;Samambaia (Distrito Federal) - 72331-103;LiviaPintoAlmeida@fleckens.hu;72;685.821.784-33
212;Luan;Almeida;Bronze;Rua Antônio Bortolato 1401;Londrina (Paraná) - 86041-296;LuanCarvalhoAlmeida@armyspy.com;51;214.660.351-88
213;Luan;Almeida;Bronze;Praça Treze de Maio 1595;Belo Horizonte (Minas Gerais) - 31140-480;LuanRibeiroAlmeida@rhyta.com;44;396.594.724-98
214;Luan;Almeida;Bronze;Rua do Amiúte 1626;São Paulo (São Paulo) - 02250-180;LuanFernandesAlmeida@rhyta.com;76;692.370.852-49
215;Luan;Almeida;Bronze;Rua VL2-16 1357;Contagem (Minas Gerais) - 32342-510;LuanBarbosaAlmeida@einrot.com;32;856.402.510-85
216;Luana;Almeida;Bronze;Travessa WE-02 983;Ananindeua (Pará) - 67130-020;LuanaMartinsAlmeida@einrot.com;84;709.679.814-50
217;Luana;Almeida;Bronze;Rua Bahia 1790;Aparecida de Goiânia (Goiás) - 74964-060;LuanaBarbosaAlmeida@dayrep.com;43;948.522.917-80
218;Luana;Almeida;Bronze;Vila Anselmo 817;Salvador (Bahia) - 40300-210;LuanaAlvesAlmeida@dayrep.com;20;666.791.523-64
219;Luana;Almeida;Bronze;Rua Rodolfo Herschdorfer 1063;Porto Alegre (Rio Grande do Sul) - 91130-690;LuanaCastroAlmeida@gustr.com;46;399.550.910-02
220;Luana;Almeida;Bronze;Rua Daniel Vicente de Oliveira 399;Campinas (São Paulo) - 13056-146;LuanaGomesAlmeida@armyspy.com;50;882.130.600-32
221;Luana;Almeida;Bronze;Rua 73 1276;Luziânia (Goiás) - 72850-360;LuanaFerreiraAlmeida@jourrapide.com;59;691.134.620-75
222;Lucas;Almeida;Bronze;Rua José R. Oliveira 644;Tubarão (Santa Catarina) - 88706-222;LucasCastroAlmeida@fleckens.hu;33;320.646.299-12
223;Luis;Almeida;Bronze;Rua Trinta e Três 303;São Luís (Maranhão) - 65054-842;LuisCarvalhoAlmeida@armyspy.com;45;449.398.550-07
224;Luis;Almeida;Bronze;Rua Osasco 1059;Camaragibe (Pernambuco) - 54783-410;LuisRochaAlmeida@fleckens.hu;83;291.188.813-86
225;Luis;Almeida;Bronze;Rua José Pinto de Toledo 311;Várzea Paulista (São Paulo) - 13223-190;LuisRodriguesAlmeida@teleworm.us;59;216.421.337-87
226;Luis;Almeida;Bronze;Rua Carijós 45;Americana (São Paulo) - 13466-170;LuisLimaAlmeida@armyspy.com;21;815.511.361-20
227;Luis;Almeida;Bronze;Rua Doutor José Gadelha 1524;Sousa (Paraíba) - 58803-170;LuisDiasAlmeida@rhyta.com;55;629.960.490-55
228;Luis;Almeida;Bronze;Vila São João 1449;Rio de Janeiro (Rio de Janeiro) - 23540-151;LuisCastroAlmeida@armyspy.com;36;419.666.718-06
229;Luís;Almeida;Bronze;Rua Simpliciano 626;Feira de Santana (Bahia) - 44022-810;LuisCarvalhoAlmeida@gustr.com;74;502.949.289-52
230;Luiz;Almeida;Bronze;Rua Floriano Peixoto 585;Itu (São Paulo) - 13300-005;LuizPereiraAlmeida@einrot.com;53;642.640.580-90
231;Luiz;Almeida;Bronze;Rua Felisburgo 13;Guarulhos (São Paulo) - 07242-270;LuizAraujoAlmeida@teleworm.us;21;568.987.507-47
232;Luiza;Almeida;Bronze;Rua Joaquina de Jesus Pedroso 587;Araçatuba (São Paulo) - 16022-150;LuizaGomesAlmeida@jourrapide.com;42;655.573.504-03
233;Luiza;Almeida;Bronze;Rua Turquia 1710;Cabo Frio (Rio de Janeiro) - 28910-110;LuizaCostaAlmeida@einrot.com;57;762.061.990-96
234;Luiza;Almeida;Bronze;Rua Iana 1261;Nova Iguaçu (Rio de Janeiro) - 26221-050;LuizaMartinsAlmeida@rhyta.com;24;378.432.182-89
235;Manuela;Almeida;Bronze;Avenida Tancredo Neves 943;Formosa (Goiás) - 73802-005;ManuelaAlvesAlmeida@fleckens.hu;32;789.645.829-26
236;Manuela;Almeida;Bronze;Rua Alzira Jacob Hercos 510;Uberaba (Minas Gerais) - 38081-020;ManuelaGoncalvesAlmeida@armyspy.com;83;351.589.683-06
237;Manuela;Almeida;Bronze;Rua Pernambuco 12;Passos (Minas Gerais) - 37900-242;ManuelaCavalcantiAlmeida@jourrapide.com;43;733.240.404-42
238;Manuela;Almeida;Bronze;Rua do Triunfo 1238;Recife (Pernambuco) - 52120-090;ManuelaFerreiraAlmeida@gustr.com;36;489.171.726-28
239;Manuela;Almeida;Bronze;Rua Pousadas 799;São Paulo (São Paulo) - 03736-120;ManuelaRodriguesAlmeida@cuvox.de;60;837.733.216-78
240;Manuela;Almeida;Bronze;Rua Quinze 397;São José dos Campos (São Paulo) - 12232-873;ManuelaDiasAlmeida@dayrep.com;30;348.446.863-72
241;Maria;Almeida;Bronze;Rua F 1758;Belo Horizonte (Minas Gerais) - 30668-030;MariaSouzaAlmeida@superrito.com;66;176.259.938-41
242;Maria;Almeida;Bronze;Quadra QMSW 02 1841;Cruzeiro (Distrito Federal) - 70680-200;MariaSilvaAlmeida@rhyta.com;33;744.382.985-04
243;Mariana;Almeida;Bronze;Avenida Venezuela 370;Teresópolis (Rio de Janeiro) - 25977-290;MarianaAzevedoAlmeida@cuvox.de;54;937.959.307-40
244;Marina;Almeida;Bronze;Avenida Nove de Julho 1919;São Vicente (São Paulo) - 11370-020;MarinaSilvaAlmeida@armyspy.com;74;791.283.444-30
245;Marina;Almeida;Bronze;Rua Itapeva 1685;São Bernardo do Campo (São Paulo) - 09751-120;MarinaPintoAlmeida@superrito.com;74;563.550.029-36
246;Marina;Almeida;Bronze;Rua Francisco 993;Fortaleza (Ceará) - 60876-020;MarinaMartinsAlmeida@superrito.com;83;872.484.586-86
247;Marisa;Almeida;Bronze;Rua Trinta e Cinco 961;Rio de Janeiro (Rio de Janeiro) - 21865-200;MarisaRodriguesAlmeida@armyspy.com;39;952.164.185-12
248;Marisa;Almeida;Bronze;Rua Clube das Violetas 1123;Contagem (Minas Gerais) - 32215-140;MarisaRibeiroAlmeida@teleworm.us;39;260.010.256-65
249;Marisa;Almeida;Bronze;Estrada Zambia 818;Teresópolis (Rio de Janeiro) - 25977-320;MarisaCunhaAlmeida@armyspy.com;43;522.852.744-32
250;Martim;Almeida;Bronze;Travessa Flor-de-maio 1917;Campo Mourão (Paraná) - 87308-600;MartimRochaAlmeida@cuvox.de;25;821.969.272-36
251;Martim;Almeida;Bronze;Rua dos Estudantes 61;Americana (São Paulo) - 13472-510;MartimGoncalvesAlmeida@gustr.com;85;724.783.286-07
252;Martim;Almeida;Bronze;Rua do Cobre 341;São Paulo (São Paulo) - 08490-003;MartimMartinsAlmeida@cuvox.de;54;954.924.191-29
253;Mateus;Almeida;Bronze;Rua Doutor João Dutra 493;São Leopoldo (Rio Grande do Sul) - 93040-330;MateusDiasAlmeida@cuvox.de;84;807.234.536-24
254;Matheus;Almeida;Bronze;Rua Paineiras 46;Pará de Minas (Minas Gerais) - 35661-557;MatheusGoncalvesAlmeida@armyspy.com;21;814.577.956-12
255;Melissa;Almeida;Bronze;Rua José Francisco Brás 942;Diadema (São Paulo) - 09950-590;MelissaMartinsAlmeida@fleckens.hu;37;779.073.374-53
256;Melissa;Almeida;Bronze;Rua Tomás Cavalcante 885;Fortaleza (Ceará) - 60526-550;MelissaCostaAlmeida@cuvox.de;22;978.538.699-67
257;Melissa;Almeida;Bronze;Escada Santa Bárbara 420;Vitória (Espírito Santo) - 29048-090;MelissaMartinsAlmeida@dayrep.com;59;311.492.664-90
258;Melissa;Almeida;Bronze;Rua Adolfo Lutz 919;Novo Hamburgo (Rio Grande do Sul) - 93540-190;MelissaCostaAlmeida@fleckens.hu;37;510.696.553-50
259;Melissa;Almeida;Bronze;Rua Mogeiro 386;Santa Rita (Paraíba) - 58302-325;MelissaSilvaAlmeida@teleworm.us;60;706.387.713-58
260;Miguel;Almeida;Bronze;Rua Etelvino Antônio da Silva 1547;Rio de Janeiro (Rio de Janeiro) - 23010-610;MiguelSousaAlmeida@jourrapide.com;72;863.725.870-09
261;Miguel;Almeida;Bronze;Rua Escudo 332;Guarapari (Espírito Santo) - 29221-440;MiguelMeloAlmeida@teleworm.us;55;479.996.851-35
262;Miguel;Almeida;Bronze;Rua Noel Rosa 154;Jacareí (São Paulo) - 12301-020;MiguelAlvesAlmeida@armyspy.com;40;584.421.024-77
263;Miguel;Almeida;Bronze;Rua B 422;Itabuna (Bahia) - 45603-065;MiguelRodriguesAlmeida@armyspy.com;38;591.330.432-21
264;Murilo;Almeida;Bronze;Rua Maria de Lourdes Ferreira 1077;Goiânia (Goiás) - 74860-620;MuriloFerreiraAlmeida@teleworm.us;36;564.953.791-70
265;Murilo;Almeida;Bronze;Rua Três 301;Cuiabá (Mato Grosso) - 78098-624;MuriloMartinsAlmeida@cuvox.de;25;488.683.351-90
266;Murilo;Almeida;Bronze;Rua Piatá 1355;Belo Horizonte (Minas Gerais) - 30525-320;MuriloRodriguesAlmeida@cuvox.de;57;196.808.121-62
267;Nicolas;Almeida;Bronze;Servidão Diamantina Freitas 538;Florianópolis (Santa Catarina) - 88020-535;NicolasGomesAlmeida@gustr.com;54;921.590.313-56
268;Nicolas;Almeida;Bronze;Avenida Goiás 1753;João Pessoa (Paraíba) - 58030-061;NicolasDiasAlmeida@armyspy.com;34;410.661.567-35
269;Nicolas;Almeida;Bronze;Rua Antônio Benedito Zancheta 139;Sumaré (São Paulo) - 13176-301;NicolasMartinsAlmeida@jourrapide.com;52;849.937.295-37
270;Nicolas;Almeida;Bronze;Travessa José Silvério 691;Luziânia (Goiás) - 72810-310;NicolasFernandesAlmeida@cuvox.de;52;584.183.077-57
271;Nicolash;Almeida;Bronze;Rua A-12 B 1007;Rondonópolis (Mato Grosso) - 78735-306;NicolashMeloAlmeida@dayrep.com;31;815.484.786-87
272;Nicolash;Almeida;Bronze;Rua Waldemiro Pereira da Rosa 398;Campo Grande (Mato Grosso do Sul) - 79077-013;NicolashAlvesAlmeida@cuvox.de;35;811.169.567-56
273;Nicolash;Almeida;Bronze;Quadra Quinze 166;Belém (Pará) - 66650-486;NicolashBarrosAlmeida@einrot.com;32;406.684.338-76
274;Nicole;Almeida;Bronze;Rua Renato Wilczak 302;Curitiba (Paraná) - 81900-650;NicoleRochaAlmeida@armyspy.com;64;406.398.852-09
275;Otávio;Almeida;Bronze;Rua C-006 441;Aparecida de Goiânia (Goiás) - 74960-360;OtavioRodriguesAlmeida@gustr.com;70;382.134.425-39
276;Otávio;Almeida;Bronze;Rua Raul Pompéia 668;Canoas (Rio Grande do Sul) - 92130-470;OtavioAlvesAlmeida@superrito.com;24;105.667.219-61
277;Paulo;Almeida;Bronze;Rua Damas Batista 1387;Nova Iguaçu (Rio de Janeiro) - 26011-003;PauloSilvaAlmeida@jourrapide.com;73;232.573.066-28
278;Paulo;Almeida;Bronze;Rua Eliza Sabadin Baccelli 892;Sorocaba (São Paulo) - 18021-360;PauloBarrosAlmeida@jourrapide.com;39;956.235.734-10
279;Paulo;Almeida;Bronze;Rua Professor Sebastião Azevedo 555;Itaguaí (Rio de Janeiro) - 23820-630;PauloCarvalhoAlmeida@superrito.com;36;599.514.076-09
280;Paulo;Almeida;Bronze;Rua Santos Dumont 906;Dourados (Mato Grosso do Sul) - 79831-120;PauloCostaAlmeida@superrito.com;61;144.859.088-44
281;Paulo;Almeida;Bronze;Rua Romano Bordinhon 1696;Ourinhos (São Paulo) - 19915-012;PauloBarbosaAlmeida@fleckens.hu;24;832.146.822-53
282;Paulo;Almeida;Bronze;Rua Luiz Consentino 681;Londrina (Paraná) - 86042-010;PauloRodriguesAlmeida@rhyta.com;47;535.089.524-95
283;Pedro;Almeida;Bronze;Conjunto São Paulo 271;Rio Branco (Acre) - 69908-120;PedroMartinsAlmeida@teleworm.us;60;723.699.805-24
284;Pedro;Almeida;Bronze;Rua Piacá 1746;São Paulo (São Paulo) - 05465-060;PedroFerreiraAlmeida@superrito.com;38;768.981.372-04
285;Pedro;Almeida;Bronze;Travessa Frei Ambrósio 1568;Santarém (Pará) - 68040-440;PedroSantosAlmeida@jourrapide.com;45;904.436.902-43
286;Rafael;Almeida;Bronze;Rua Serra do Araguaia 1129;Natal (Rio Grande do Norte) - 59127-010;RafaelAlvesAlmeida@teleworm.us;76;355.769.917-02
287;Rafael;Almeida;Bronze;Quadra QNL 11 Conjunto C 23;Taguatinga (Distrito Federal) - 72151-103;RafaelRochaAlmeida@superrito.com;37;138.969.312-02
288;Rafael;Almeida;Bronze;Rua Doutor Raimundo P. Costa Mota 623;Castanhal (Pará) - 68741-150;RafaelSantosAlmeida@armyspy.com;65;892.761.388-03
289;Rafael;Almeida;Bronze;Rua Quatorze 943;Santos (São Paulo) - 11080-020;RafaelRochaAlmeida@jourrapide.com;52;757.747.359-66
290;Rafaela;Almeida;Bronze;Rua Rio 1130;São Bernardo do Campo (São Paulo) - 09629-000;RafaelaAzevedoAlmeida@fleckens.hu;22;435.666.427-20
291;Raissa;Almeida;Bronze;Rua Petúnia 711;Jaboatão dos Guararapes (Pernambuco) - 54150-606;RaissaCorreiaAlmeida@jourrapide.com;74;242.136.435-30
292;Raissa;Almeida;Bronze;Rua Gerson Alves de Morais 845;Poços de Caldas (Minas Gerais) - 37704-387;RaissaFernandesAlmeida@gustr.com;61;463.200.896-60
293;Raissa;Almeida;Bronze;Rua Francisco Vidal 1845;Ourinhos (São Paulo) - 19914-185;RaissaOliveiraAlmeida@einrot.com;49;867.799.640-00
294;Raissa;Almeida;Bronze;Rua Presidente Pedreira 1405;Vitória (Espírito Santo) - 29020-050;RaissaBarrosAlmeida@einrot.com;62;124.980.232-67
295;Rebeca;Almeida;Bronze;Travessa Vinte e Sete 1131;Gravataí (Rio Grande do Sul) - 94140-550;RebecaOliveiraAlmeida@jourrapide.com;71;323.979.442-00
296;Rebeca;Almeida;Bronze;Rua Antônio Teixeira 1139;Cubatão (São Paulo) - 11523-300;RebecaRochaAlmeida@fleckens.hu;68;501.796.877-60
297;Rebeca;Almeida;Bronze;Vila Hipica 1494;Rio de Janeiro (Rio de Janeiro) - 22470-280;RebecaRochaAlmeida@rhyta.com;42;429.299.139-16
298;Renan;Almeida;Bronze;Rua Antônio Camilo 441;Curitiba (Paraná) - 82530-450;RenanFernandesAlmeida@gustr.com;69;141.764.454-08
299;Rodrigo;Almeida;Bronze;Rua Lourenço de Almeida Ferraz 1993;Jaú (São Paulo) - 17206-010;RodrigoAraujoAlmeida@einrot.com;60;521.939.292-11
300;Rodrigo;Almeida;Bronze;Rua João Teodoro 225;Lins (São Paulo) - 16400-221;RodrigoDiasAlmeida@gustr.com;21;479.580.265-36
301;Rodrigo;Almeida;Bronze;Avenida Salvador 567;Taubaté (São Paulo) - 12040-600;RodrigoAraujoAlmeida@gustr.com;33;486.092.957-88
302;Ryan;Almeida;Bronze;Rua Lazar Segal 1958;Teresópolis (Rio de Janeiro) - 25966-090;RyanCostaAlmeida@einrot.com;46;569.702.021-00
303;Ryan;Almeida;Bronze;Rua Herminio Gobato 1269;Valinhos (São Paulo) - 13272-043;RyanCorreiaAlmeida@superrito.com;23;599.025.538-18
304;Ryan;Almeida;Bronze;Rua Vinte e Nove de Outubro 262;Belo Horizonte (Minas Gerais) - 30530-060;RyanSouzaAlmeida@rhyta.com;63;411.488.865-91
305;Ryan;Almeida;Bronze;Travessa da Fábrica 57;Itatiba (São Paulo) - 13250-331;RyanCavalcantiAlmeida@dayrep.com;51;666.250.868-35
306;Samuel;Almeida;Bronze;1ª Vila Cosme e Damião 1783;Salvador (Bahia) - 40323-780;SamuelCunhaAlmeida@rhyta.com;84;845.114.236-28
307;Sarah;Almeida;Bronze;Rua Pombal 43;Ribeirão Pires (São Paulo) - 09440-090;SarahGomesAlmeida@jourrapide.com;50;726.423.266-24
308;Sarah;Almeida;Bronze;Rua Eurídice de Caccine 1335;São Paulo (São Paulo) - 04844-630;SarahRibeiroAlmeida@cuvox.de;63;517.333.367-70
309;Sarah;Almeida;Bronze;Rua Maestro João Martins 570;Tubarão (Santa Catarina) - 88708-010;SarahOliveiraAlmeida@superrito.com;72;653.387.240-06
310;Sarah;Almeida;Bronze;Rua Oswaldo Pinto 469;Campo Limpo Paulista (São Paulo) - 13236-111;SarahGomesAlmeida@rhyta.com;26;522.250.716-59
311;Sofia;Almeida;Bronze;Rua Roma 1512;Uberlândia (Minas Gerais) - 38405-076;SofiaBarbosaAlmeida@teleworm.us;19;880.203.417-65
312;Sophia;Almeida;Bronze;Rua Professor Nilo Martins da Cunha 27;Vitória (Espírito Santo) - 29070-491;SophiaAlvesAlmeida@fleckens.hu;84;377.955.524-71
313;Tânia;Almeida;Bronze;Travessa Um 1105;São Luís (Maranhão) - 65043-100;TaniaCastroAlmeida@jourrapide.com;73;847.817.026-00
314;Tânia;Almeida;Bronze;Rua Canuto Berea 375;São Paulo (São Paulo) - 02996-050;TaniaLimaAlmeida@superrito.com;35;722.700.141-54
315;Tânia;Almeida;Bronze;Rua Adolpho Bressan 1741;Curitiba (Paraná) - 81200-380;TaniaAraujoAlmeida@gustr.com;57;880.596.696-72
316;Tânia;Almeida;Bronze;Rua Afonso Vincoletto 795;Presidente Prudente (São Paulo) - 19027-320;TaniaFerreiraAlmeida@gustr.com;53;478.374.636-25
317;Tânia;Almeida;Bronze;Rua Estrela D'Alva 1493;Natal (Rio Grande do Norte) - 59088-730;TaniaMeloAlmeida@teleworm.us;38;828.427.525-20
318;Thaís;Almeida;Bronze;Vila Chagas da Silva 820;Fortaleza (Ceará) - 60341-580;ThaisSantosAlmeida@teleworm.us;76;610.805.860-91
319;Thaís;Almeida;Bronze;Rua Oito 104;Ribeirão Preto (São Paulo) - 14056-766;ThaisCastroAlmeida@rhyta.com;37;285.750.912-04
320;Thaís;Almeida;Bronze;Travessa Meu Cantinho 767;São Paulo (São Paulo) - 02567-206;ThaisMartinsAlmeida@cuvox.de;41;805.388.799-63
321;Tiago;Almeida;Bronze;Rua Muniz Barreiros 1451;São Luís (Maranhão) - 65041-020;TiagoCardosoAlmeida@rhyta.com;26;717.417.085-40
322;Tomás;Almeida;Bronze;Rua Noruéga 120;Timóteo (Minas Gerais) - 35182-266;TomasCavalcantiAlmeida@dayrep.com;29;705.094.337-15
323;Tomás;Almeida;Bronze;Travessa Agenor Constantino da Conceição 1035;Contagem (Minas Gerais) - 32010-720;TomasMeloAlmeida@einrot.com;62;942.309.277-20
324;Tomás;Almeida;Bronze;Rua João Soares Filho 458;Cubatão (São Paulo) - 11530-200;TomasRochaAlmeida@superrito.com;24;318.031.077-40
325;Tomás;Almeida;Bronze;Rua Maranhão 317;Cuiabá (Mato Grosso) - 78065-060;TomasSilvaAlmeida@teleworm.us;24;749.503.746-64
326;Victor;Almeida;Bronze;Rua Maria Adelaide 1611;Belo Horizonte (Minas Gerais) - 31810-410;VictorPintoAlmeida@armyspy.com;59;456.697.343-35
327;Victor;Almeida;Bronze;Rua Arlindo Gregory Barbeitas 530;Campos dos Goytacazes (Rio de Janeiro) - 28080-195;VictorAzevedoAlmeida@einrot.com;47;750.389.441-59
